parent_id,child_id,relation_type
1762,2756,mother
1763,2757,father
1764,2757,mother
1765,2758,father
1766,2758,mother
1767,2759,father
1768,2759,mother
1769,2760,father
1770,2760,mother
1771,2761,father
1772,2761,mother
1773,2762,father
1774,2762,mother
1775,2763,father
1776,2763,mother
1777,2764,father
1778,2764,mother
1779,2765,father
1780,2765,mother
1781,2766,father
1782,2766,mother
1783,2767,father
1784,2767,mother
1785,2768,father
1786,2768,mother
1787,2769,father
1788,2769,mother
1789,2770,father
1790,2770,mother
1791,2771,father
1792,2771,mother
1793,2772,father
1794,2772,mother
1795,2773,father
1796,2773,mother
1797,2774,father
1798,2774,mother
1799,2775,father
1800,2775,mother
1801,2776,father
1802,2776,mother
1803,2777,father
1804,2777,mother
1805,2778,father
1806,2778,mother
1807,2779,father
1808,2779,mother
1809,2780,father
1810,2780,mother
1811,2781,father
1812,2781,mother
1813,2782,father
1814,2782,mother
1815,2783,father
1816,2783,mother
1817,2784,father
1818,2784,mother
1819,2785,father
1820,2785,mother
1821,2786,father
1822,2786,mother
1823,2787,father
1824,2787,mother
1825,2788,father
1826,2788,mother
1827,2789,father
1828,2789,mother
1829,2790,father
1830,2790,mother
1831,2791,father
1832,2791,mother
1833,2792,father
1834,2792,mother
1835,2793,father
1836,2793,mother
1837,2794,father
1838,2794,mother
1839,2795,father
1840,2795,mother
1841,2796,father
1842,2796,mother
1843,2797,father
1844,2797,mother
1845,2798,father
1846,2798,mother
1847,2799,father
1848,2799,mother
1849,2800,father
1850,2800,mother
1851,2801,father
1852,2801,mother
1853,2802,father
1854,2802,mother
1855,2803,father
1856,2803,mother
1857,2804,father
1858,2804,mother
1859,2805,father
1860,2805,mother
1861,2806,father
1862,2806,mother
1863,2807,father
1864,2807,mother
1865,2808,father
1866,2808,mother
1867,2809,father
1868,2809,mother
1869,2810,father
1870,2810,mother
1871,2811,father
1872,2811,mother
1873,2812,father
1874,2812,mother
1875,2813,father
2,2813,mother
1,2814,father
2,2814,mother
3,2815,father
4,2815,mother
5,2816,father
6,2816,mother
7,2817,father
8,2817,mother
9,2818,father
10,2818,mother
11,2819,father
12,2819,mother
13,2820,father
14,2820,mother
15,2821,father
16,2821,mother
17,2822,father
18,2822,mother
19,2823,father
20,2823,mother
21,2824,father
22,2824,mother
23,2825,father
24,2825,mother
25,2826,father
26,2826,mother
27,2827,father
28,2827,mother
29,2828,father
30,2828,mother
31,2829,father
32,2829,mother
33,2830,father
34,2830,mother
35,2831,father
36,2831,mother
37,2832,father
38,2832,mother
39,2833,father
40,2833,mother
41,2834,father
42,2834,mother
43,2835,father
44,2835,mother
45,2836,father
46,2836,mother
47,2837,father
48,2837,mother
49,2838,father
50,2838,mother
51,2839,father
52,2839,mother
53,2840,father
54,2840,mother
55,2841,father
56,2841,mother
57,2842,father
58,2842,mother
59,2843,father
60,2843,mother
61,2844,father
62,2844,mother
63,2845,father
64,2845,mother
65,2846,father
66,2846,mother
67,2847,father
68,2847,mother
69,2848,father
70,2848,mother
71,2849,father
72,2849,mother
73,2850,father
74,2850,mother
75,2851,father
76,2851,mother
77,2852,father
78,2852,mother
79,2853,father
80,2853,mother
81,2854,father
82,2854,mother
83,2855,father
84,2855,mother
85,2856,father
86,2856,mother
87,2857,father
88,2857,mother
89,2858,father
90,2858,mother
91,2859,father
92,2859,mother
93,2860,father
94,2860,mother
95,2861,father
96,2861,mother
97,2862,father
98,2862,mother
99,2863,father
100,2863,mother
101,2864,father
102,2864,mother
103,2865,father
104,2865,mother
105,2866,father
106,2866,mother
107,2867,father
108,2867,mother
109,2868,father
110,2868,mother
111,2869,father
112,2869,mother
113,2870,father
114,2870,mother
115,2871,father
116,2871,mother
117,2872,father
118,2872,mother
119,2873,father
120,2873,mother
121,2874,father
122,2874,mother
123,2875,father
124,2875,mother
125,2876,father
126,2876,mother
127,2877,father
128,2877,mother
129,2878,father
130,2878,mother
131,2879,father
132,2879,mother
133,2880,father
134,2880,mother
135,2881,father
136,2881,mother
137,2882,father
138,2882,mother
139,2883,father
140,2883,mother
141,2884,father
142,2884,mother
143,2885,father
144,2885,mother
145,2886,father
146,2886,mother
147,2887,father
148,2887,mother
149,2888,father
150,2888,mother
151,2889,father
152,2889,mother
153,2890,father
154,2890,mother
155,2891,father
156,2891,mother
157,2892,father
158,2892,mother
159,2893,father
160,2893,mother
161,2894,father
162,2894,mother
163,2895,father
164,2895,mother
165,2896,father
166,2896,mother
167,2897,father
168,2897,mother
169,2898,father
170,2898,mother
171,2899,father
172,2899,mother
173,2900,father
174,2900,mother
175,2901,father
176,2901,mother
177,2902,father
178,2902,mother
179,2903,father
180,2903,mother
181,2904,father
182,2904,mother
183,2905,father
184,2905,mother
185,2906,father
186,2906,mother
187,2907,father
188,2907,mother
189,2908,father
190,2908,mother
191,2909,father
192,2909,mother
193,2910,father
194,2910,mother
195,2911,father
196,2911,mother
197,2912,father
198,2912,mother
199,2913,father
200,2913,mother
201,2914,father
202,2914,mother
203,2915,father
204,2915,mother
205,2916,father
206,2916,mother
207,2917,father
208,2917,mother
209,2918,father
210,2918,mother
211,2919,father
212,2919,mother
213,2920,father
214,2920,mother
215,2921,father
216,2921,mother
217,2922,father
218,2922,mother
219,2923,father
220,2923,mother
221,2924,father
222,2924,mother
223,2925,father
224,2925,mother
225,2926,father
226,2926,mother
227,2927,father
228,2927,mother
229,2928,father
230,2928,mother
231,2929,father
232,2929,mother
233,2930,father
234,2930,mother
235,2931,father
236,2931,mother
237,2932,father
238,2932,mother
239,2933,father
240,2933,mother
241,2934,father
242,2934,mother
243,2935,father
244,2935,mother
245,2936,father
246,2936,mother
247,2937,father
248,2937,mother
249,2938,father
250,2938,mother
251,2939,father
252,2939,mother
253,2940,father
254,2940,mother
255,2941,father
256,2941,mother
257,2942,father
258,2942,mother
259,2943,father
260,2943,mother
261,2944,father
262,2944,mother
263,2945,father
264,2945,mother
265,2946,father
266,2946,mother
267,2947,father
268,2947,mother
269,2948,father
270,2948,mother
271,2949,father
272,2949,mother
273,2950,father
274,2950,mother
275,2951,father
276,2951,mother
277,2952,father
278,2952,mother
279,2953,father
280,2953,mother
281,2954,father
282,2954,mother
283,2955,father
284,2955,mother
285,2956,father
286,2956,mother
287,2957,father
288,2957,mother
289,2958,father
290,2958,mother
291,2959,father
292,2959,mother
293,2960,father
294,2960,mother
295,2961,father
296,2961,mother
297,2962,father
298,2962,mother
299,2963,father
300,2963,mother
301,2964,father
302,2964,mother
303,2965,father
304,2965,mother
305,2966,father
306,2966,mother
307,2967,father
308,2967,mother
309,2968,father
310,2968,mother
311,2969,father
312,2969,mother
313,2970,father
314,2970,mother
315,2971,father
316,2971,mother
317,2972,father
318,2972,mother
319,2973,father
320,2973,mother
321,2974,father
322,2974,mother
323,2975,father
324,2975,mother
325,2976,father
326,2976,mother
327,2977,father
328,2977,mother
329,2978,father
330,2978,mother
331,2979,father
332,2979,mother
333,2980,father
334,2980,mother
335,2981,father
336,2981,mother
337,2982,father
338,2982,mother
339,2983,father
340,2983,mother
341,2984,father
342,2984,mother
343,2985,father
344,2985,mother
345,2986,father
346,2986,mother
347,2987,father
348,2987,mother
349,2988,father
350,2988,mother
351,2989,father
352,2989,mother
353,2990,father
354,2990,mother
355,2991,father
356,2991,mother
357,2992,father
358,2992,mother
359,2993,father
360,2993,mother
361,2994,father
362,2994,mother
363,2995,father
364,2995,mother
365,2996,father
366,2996,mother
367,2997,father
368,2997,mother
369,2998,father
370,2998,mother
371,2999,father
372,2999,mother
373,3000,father
374,3000,mother
375,3001,father
376,3001,mother
377,3002,father
378,3002,mother
379,3003,father
380,3003,mother
381,3004,father
382,3004,mother
383,3005,father
384,3005,mother
385,3006,father
386,3006,mother
387,3007,father
388,3007,mother
389,3008,father
390,3008,mother
391,3009,father
392,3009,mother
393,3010,father
394,3010,mother
395,3011,father
396,3011,mother
397,3012,father
398,3012,mother
399,3013,father
400,3013,mother
401,3014,father
402,3014,mother
403,3015,father
404,3015,mother
405,3016,father
406,3016,mother
407,3017,father
408,3017,mother
409,3018,father
410,3018,mother
411,3019,father
412,3019,mother
413,3020,father
414,3020,mother
415,3021,father
416,3021,mother
417,3022,father
418,3022,mother
419,3023,father
420,3023,mother
421,3024,father
422,3024,mother
423,3025,father
424,3025,mother
425,3026,father
426,3026,mother
427,3027,father
428,3027,mother
429,3028,father
430,3028,mother
431,3029,father
432,3029,mother
433,3030,father
434,3030,mother
435,3031,father
436,3031,mother
437,3032,father
438,3032,mother
439,3033,father
440,3033,mother
441,3034,father
442,3034,mother
443,3035,father
444,3035,mother
445,3036,father
446,3036,mother
447,3037,father
448,3037,mother
449,3038,father
450,3038,mother
451,3039,father
452,3039,mother
453,3040,father
454,3040,mother
455,3041,father
456,3041,mother
457,3042,father
458,3042,mother
459,3043,father
460,3043,mother
461,3044,father
462,3044,mother
463,3045,father
464,3045,mother
465,3046,father
466,3046,mother
467,3047,father
468,3047,mother
469,3048,father
470,3048,mother
471,3049,father
472,3049,mother
473,3050,father
474,3050,mother
475,3051,father
476,3051,mother
477,3052,father
478,3052,mother
479,3053,father
480,3053,mother
481,3054,father
482,3054,mother
483,3055,father
484,3055,mother
485,3056,father
486,3056,mother
487,3057,father
488,3057,mother
489,3058,father
490,3058,mother
491,3059,father
492,3059,mother
493,3060,father
494,3060,mother
495,3061,father
496,3061,mother
497,3062,father
498,3062,mother
499,3063,father
500,3063,mother
501,3064,father
502,3064,mother
503,3065,father
504,3065,mother
505,3066,father
506,3066,mother
507,3067,father
508,3067,mother
509,3068,father
510,3068,mother
511,3069,father
512,3069,mother
513,3070,father
514,3070,mother
515,3071,father
516,3071,mother
517,3072,father
518,3072,mother
519,3073,father
520,3073,mother
521,3074,father
522,3074,mother
523,3075,father
524,3075,mother
525,3076,father
526,3076,mother
527,3077,father
528,3077,mother
529,3078,father
530,3078,mother
531,3079,father
532,3079,mother
533,3080,father
534,3080,mother
535,3081,father
536,3081,mother
537,3082,father
538,3082,mother
539,3083,father
540,3083,mother
541,3084,father
542,3084,mother
543,3085,father
544,3085,mother
545,3086,father
546,3086,mother
547,3087,father
548,3087,mother
549,3088,father
550,3088,mother
551,3089,father
552,3089,mother
553,3090,father
554,3090,mother
555,3091,father
556,3091,mother
557,3092,father
558,3092,mother
559,3093,father
560,3093,mother
561,3094,father
562,3094,mother
563,3095,father
564,3095,mother
565,3096,father
566,3096,mother
567,3097,father
568,3097,mother
569,3098,father
570,3098,mother
571,3099,father
572,3099,mother
573,3100,father
574,3100,mother
575,3101,father
576,3101,mother
577,3102,father
578,3102,mother
579,3103,father
580,3103,mother
581,3104,father
582,3104,mother
583,3105,father
584,3105,mother
585,3106,father
586,3106,mother
587,3107,father
588,3107,mother
589,3108,father
590,3108,mother
591,3109,father
592,3109,mother
593,3110,father
594,3110,mother
595,3111,father
596,3111,mother
597,3112,father
598,3112,mother
599,3113,father
600,3113,mother
601,3114,father
602,3114,mother
603,3115,father
604,3115,mother
605,3116,father
606,3116,mother
607,3117,father
608,3117,mother
609,3118,father
610,3118,mother
611,3119,father
612,3119,mother
613,3120,father
614,3120,mother
615,3121,father
616,3121,mother
617,3122,father
618,3122,mother
619,3123,father
620,3123,mother
621,3124,father
622,3124,mother
623,3125,father
624,3125,mother
625,3126,father
626,3126,mother
627,3127,father
628,3127,mother
629,3128,father
630,3128,mother
631,3129,father
632,3129,mother
633,3130,father
634,3130,mother
635,3131,father
636,3131,mother
637,3132,father
638,3132,mother
639,3133,father
640,3133,mother
641,3134,father
642,3134,mother
643,3135,father
644,3135,mother
645,3136,father
646,3136,mother
647,3137,father
648,3137,mother
649,3138,father
650,3138,mother
651,3139,father
652,3139,mother
653,3140,father
654,3140,mother
655,3141,father
656,3141,mother
657,3142,father
658,3142,mother
659,3143,father
660,3143,mother
661,3144,father
662,3144,mother
663,3145,father
664,3145,mother
665,3146,father
666,3146,mother
667,3147,father
668,3147,mother
669,3148,father
670,3148,mother
671,3149,father
672,3149,mother
673,3150,father
674,3150,mother
675,3151,father
676,3151,mother
677,3152,father
678,3152,mother
679,3153,father
680,3153,mother
681,3154,father
682,3154,mother
683,3155,father
684,3155,mother
685,3156,father
686,3156,mother
687,3157,father
688,3157,mother
689,3158,father
690,3158,mother
691,3159,father
692,3159,mother
693,3160,father
694,3160,mother
695,3161,father
696,3161,mother
697,3162,father
698,3162,mother
699,3163,father
700,3163,mother
701,3164,father
702,3164,mother
703,3165,father
704,3165,mother
705,3166,father
706,3166,mother
707,3167,father
708,3167,mother
709,3168,father
710,3168,mother
711,3169,father
712,3169,mother
713,3170,father
714,3170,mother
715,3171,father
716,3171,mother
717,3172,father
718,3172,mother
719,3173,father
720,3173,mother
721,3174,father
722,3174,mother
723,3175,father
724,3175,mother
725,3176,father
726,3176,mother
727,3177,father
728,3177,mother
729,3178,father
730,3178,mother
731,3179,father
732,3179,mother
733,3180,father
734,3180,mother
735,3181,father
736,3181,mother
737,3182,father
738,3182,mother
739,3183,father
740,3183,mother
741,3184,father
742,3184,mother
743,3185,father
744,3185,mother
745,3186,father
746,3186,mother
747,3187,father
748,3187,mother
749,3188,father
750,3188,mother
751,3189,father
752,3189,mother
753,3190,father
754,3190,mother
755,3191,father
756,3191,mother
757,3192,father
758,3192,mother
759,3193,father
760,3193,mother
761,3194,father
762,3194,mother
763,3195,father
764,3195,mother
765,3196,father
766,3196,mother
767,3197,father
768,3197,mother
769,3198,father
770,3198,mother
771,3199,father
772,3199,mother
773,3200,father
774,3200,mother
775,3201,father
776,3201,mother
777,3202,father
778,3202,mother
779,3203,father
780,3203,mother
781,3204,father
782,3204,mother
783,3205,father
784,3205,mother
785,3206,father
786,3206,mother
787,3207,father
788,3207,mother
789,3208,father
790,3208,mother
791,3209,father
792,3209,mother
793,3210,father
794,3210,mother
795,3211,father
796,3211,mother
797,3212,father
798,3212,mother
799,3213,father
800,3213,mother
801,3214,father
802,3214,mother
803,3215,father
804,3215,mother
805,3216,father
806,3216,mother
807,3217,father
808,3217,mother
809,3218,father
810,3218,mother
811,3219,father
812,3219,mother
813,3220,father
814,3220,mother
815,3221,father
816,3221,mother
817,3222,father
818,3222,mother
819,3223,father
820,3223,mother
821,3224,father
822,3224,mother
823,3225,father
824,3225,mother
825,3226,father
826,3226,mother
827,3227,father
828,3227,mother
829,3228,father
830,3228,mother
831,3229,father
832,3229,mother
833,3230,father
834,3230,mother
835,3231,father
836,3231,mother
837,3232,father
838,3232,mother
839,3233,father
840,3233,mother
841,3234,father
842,3234,mother
843,3235,father
844,3235,mother
845,3236,father
846,3236,mother
847,3237,father
848,3237,mother
849,3238,father
850,3238,mother
851,3239,father
852,3239,mother
853,3240,father
854,3240,mother
855,3241,father
856,3241,mother
857,3242,father
858,3242,mother
859,3243,father
860,3243,mother
861,3244,father
862,3244,mother
863,3245,father
864,3245,mother
865,3246,father
866,3246,mother
867,3247,father
868,3247,mother
869,3248,father
870,3248,mother
871,3249,father
872,3249,mother
873,3250,father
874,3250,mother
875,3251,father
876,3251,mother
877,3252,father
878,3252,mother
879,3253,father
880,3253,mother
881,3254,father
882,3254,mother
883,3255,father
884,3255,mother
885,3256,father
886,3256,mother
887,3257,father
888,3257,mother
889,3258,father
890,3258,mother
891,3259,father
892,3259,mother
893,3260,father
894,3260,mother
